open_time_ms,open,high,low,close,volume,close_time_ms,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote
1767426300000,3091.98000000,3094.07000000,3087.84000000,3090.76000000,786.43010000,1767426599999,2430795.62065400,13086,415.52790000,1284527.86499900
1767426600000,3090.75000000,3091.83000000,3089.23000000,3090.96000000,439.26420000,1767426899999,1357618.59831300,11400,289.54640000,894893.99436200
1767426900000,3090.96000000,3090.96000000,3088.50000000,3090.50000000,414.44360000,1767427199999,1280618.40493500,6976,207.25640000,640395.87854600
1767427200000,3090.49000000,3097.29000000,3087.10000000,3092.44000000,887.77230000,1767427499999,2746029.97207900,23960,511.52080000,1582631.74399800
1767427500000,3092.44000000,3092.44000000,3083.86000000,3090.91000000,954.54340000,1767427799999,2947062.34725200,15686,333.58020000,1030120.74380200
1767427800000,3090.90000000,3091.73000000,3089.58000000,3090.99000000,295.38140000,1767428099999,912872.62803300,5906,180.12900000,556678.74526700
1767428100000,3091.00000000,3095.99000000,3090.56000000,3094.00000000,723.91730000,1767428399999,2239809.51280300,10835,414.51750000,1282549.88057500
1767428400000,3094.00000000,3094.95000000,3091.61000000,3094.94000000,420.87140000,1767428699999,1302104.49439200,8772,252.20560000,780278.68902000
1767428700000,3094.95000000,3105.72000000,3094.95000000,3100.23000000,2317.67680000,1767428999999,7185531.15699300,22004,1789.69820000,5548997.73865600
1767429000000,3100.22000000,3102.95000000,3097.18000000,3102.41000000,523.22990000,1767429299999,1622083.33920300,12934,213.84870000,663082.28886500
1767429300000,3102.40000000,3102.40000000,3098.00000000,3099.70000000,459.26050000,1767429599999,1423667.45175300,16383,159.49100000,494430.84399000
1767429600000,3099.70000000,3101.86000000,3098.40000000,3100.99000000,416.02080000,1767429899999,1289638.37472200,10057,180.76720000,560344.52014600
1767429900000,3101.00000000,3102.00000000,3096.89000000,3097.82000000,589.24380000,1767430199999,1826673.65006100,12978,236.78610000,734061.20869400
1767430200000,3097.82000000,3100.46000000,3097.35000000,3099.50000000,463.11100000,1767430499999,1435334.02018200,6610,228.40170000,707859.75782500
1767430500000,3099.50000000,3099.50000000,3094.66000000,3095.48000000,502.09450000,1767430799999,1554772.18675300,7211,116.16650000,359745.68456600
1767430800000,3095.48000000,3097.78000000,3094.93000000,3097.77000000,241.89100000,1767431099999,749037.70040800,7233,174.22480000,539508.38090300
1767431100000,3097.78000000,3098.50000000,3096.30000000,3096.51000000,218.81510000,1767431399999,677739.34803800,6081,128.53170000,398106.37138800
1767431400000,3096.50000000,3098.47000000,3095.26000000,3095.65000000,227.86240000,1767431699999,705661.63658500,6970,117.42910000,363682.42861500
1767431700000,3095.65000000,3096.56000000,3092.89000000,3094.37000000,337.91010000,1767431999999,1045545.06324500,6429,71.27910000,220544.05084500
1767432000000,3094.37000000,3095.58000000,3091.96000000,3095.00000000,652.41530000,1767432299999,2018541.23833500,8687,418.59370000,1295092.93111400
1767432300000,3095.00000000,3100.89000000,3094.99000000,3099.58000000,510.22540000,1767432599999,1580995.71168900,8275,386.48250000,1197456.81062900
1767432600000,3099.57000000,3110.56000000,3098.30000000,3108.59000000,1420.59790000,1767432899999,4413196.55707900,21544,969.82260000,3012739.22599700
1767432900000,3108.58000000,3108.58000000,3103.88000000,3105.47000000,663.56610000,1767433199999,2060845.67216400,15546,276.55640000,858819.55425400
1767433200000,3105.47000000,3107.68000000,3105.00000000,3107.50000000,327.85460000,1767433499999,1018419.74127700,9192,168.36390000,522961.77268600
1767433500000,3107.50000000,3108.68000000,3104.11000000,3104.15000000,819.25580000,1767433799999,2545162.18209300,12614,360.18490000,1118872.71536500
1767433800000,3104.16000000,3104.92000000,3102.22000000,3102.60000000,618.56620000,1767434099999,1919544.09621600,8102,198.85360000,617036.50536300
1767434100000,3102.59000000,3102.87000000,3100.89000000,3100.90000000,354.82390000,1767434399999,1100506.51370300,6719,116.37920000,360963.99326200
1767434400000,3100.90000000,3101.67000000,3098.27000000,3100.50000000,669.53030000,1767434699999,2075411.64925700,9901,242.64330000,752242.75133900
1767434700000,3100.50000000,3101.00000000,3097.42000000,3100.99000000,264.66910000,1767434999999,820238.85327100,6775,139.42930000,432145.20886200
1767435000000,3101.00000000,3101.28000000,3097.83000000,3098.16000000,419.61300000,1767435299999,1300584.42397600,5585,109.89290000,340616.39785500
1767435300000,3098.16000000,3100.00000000,3098.16000000,3099.25000000,243.80440000,1767435599999,755563.70928100,5795,153.48890000,475689.70320900
1767435600000,3099.25000000,3100.50000000,3098.30000000,3100.50000000,274.25090000,1767435899999,849885.98131400,3966,51.02570000,158128.48718200
1767435900000,3100.49000000,3101.70000000,3099.32000000,3101.41000000,505.54440000,1767436199999,1567455.07495000,4849,329.35550000,1021148.36864900
1767436200000,3101.42000000,3102.47000000,3099.04000000,3101.78000000,472.69520000,1767436499999,1465894.42315400,6252,236.63770000,733905.01495600
1767436500000,3101.79000000,3105.53000000,3101.43000000,3105.22000000,393.30740000,1767436799999,1220898.30316900,7157,234.24170000,727123.75668700
1767436800000,3105.22000000,3105.23000000,3103.49000000,3103.49000000,98.92020000,1767437099999,307073.58644000,3132,40.57940000,125956.39268800
1767437100000,3103.49000000,3103.50000000,3100.00000000,3101.23000000,287.54980000,1767437399999,891827.47105200,5838,60.85740000,188716.38625200
1767437400000,3101.23000000,3102.56000000,3101.04000000,3101.84000000,185.77620000,1767437699999,576254.84025800,4939,117.94980000,365858.67268900
1767437700000,3101.83000000,3101.83000000,3097.05000000,3097.31000000,617.43690000,1767437999999,1913643.25042300,5432,151.48410000,469497.34827400
1767438000000,3097.31000000,3097.98000000,3096.34000000,3097.21000000,221.47730000,1767438299999,685940.56834100,5811,98.69270000,305678.90546600
1767438300000,3097.20000000,3097.62000000,3095.39000000,3095.67000000,289.28550000,1767438599999,895795.32382500,5880,167.51370000,518718.77174200
1767438600000,3095.68000000,3096.52000000,3093.48000000,3094.53000000,720.14860000,1767438899999,2228527.18052000,5928,252.18480000,780331.28685800
1767438900000,3094.53000000,3094.53000000,3093.23000000,3093.23000000,161.33400000,1767439199999,499191.78548400,3324,42.28970000,130840.02507800
1767439200000,3093.24000000,3096.77000000,3093.14000000,3095.34000000,525.62480000,1767439499999,1626945.14359300,5541,402.85940000,1246897.95239500
1767439500000,3095.34000000,3096.94000000,3094.40000000,3094.41000000,124.02730000,1767439799999,383975.86154300,2964,66.49290000,205851.05308900
1767439800000,3094.41000000,3094.41000000,3091.99000000,3093.57000000,544.73450000,1767440099999,1684872.65410400,5230,293.69970000,908366.58492900
1767440100000,3093.57000000,3096.89000000,3093.57000000,3096.64000000,338.81850000,1767440399999,1048942.10757700,5559,168.23300000,520755.25936400
1767440400000,3096.64000000,3098.65000000,3096.64000000,3098.65000000,245.08420000,1767440699999,759128.05686500,4622,192.29930000,595612.81977400
1767440700000,3098.65000000,3099.81000000,3098.07000000,3098.96000000,666.00870000,1767440999999,2064045.62736700,7187,566.68740000,1756249.88592600
1767441000000,3098.97000000,3098.97000000,3097.46000000,3097.81000000,209.28170000,1767441299999,648412.66212200,3967,135.90380000,421063.78355600
1767441300000,3097.80000000,3100.22000000,3096.22000000,3098.49000000,760.61110000,1767441599999,2356937.98109800,6532,536.94150000,1663753.22840100
1767441600000,3098.50000000,3098.80000000,3094.48000000,3095.11000000,411.94040000,1767441899999,1275394.62996900,5847,141.61270000,438387.96934600
1767441900000,3095.12000000,3095.27000000,3093.47000000,3094.07000000,202.74860000,1767442199999,627388.58338100,3617,102.96740000,318640.38845600
1767442200000,3094.07000000,3095.27000000,3093.90000000,3094.92000000,185.27560000,1767442499999,573325.37760700,3566,81.86380000,253320.07140600
1767442500000,3094.91000000,3096.46000000,3094.91000000,3096.44000000,185.69350000,1767442799999,574846.47487500,2275,155.12650000,480220.47378600
1767442800000,3096.44000000,3099.34000000,3096.44000000,3099.34000000,524.87460000,1767443099999,1626255.19769200,4955,424.13050000,1314089.47682300
1767443100000,3099.34000000,3101.27000000,3098.85000000,3101.27000000,381.49630000,1767443399999,1182650.52913200,3992,279.76800000,867299.40811100
1767443400000,3101.27000000,3101.27000000,3098.57000000,3098.57000000,321.57980000,1767443699999,996972.33289900,4337,125.84650000,390173.13697700
1767443700000,3098.57000000,3098.58000000,3096.00000000,3096.00000000,164.78720000,1767443999999,510454.71665900,3042,31.10790000,96363.69481200
1767444000000,3096.01000000,3100.35000000,3096.01000000,3100.34000000,218.72490000,1767444299999,677724.57080200,5336,139.32190000,431659.46260700
1767444300000,3100.34000000,3104.89000000,3099.13000000,3103.71000000,2078.16960000,1767444599999,6446976.13017900,17598,1191.13490000,3695041.02986900
1767444600000,3103.70000000,3104.18000000,3101.57000000,3102.29000000,418.25910000,1767444899999,1297799.92300200,6639,249.76120000,774967.93432300
1767444900000,3102.30000000,3105.58000000,3100.41000000,3105.04000000,886.95790000,1767445199999,2752513.41295400,11058,614.23820000,1906139.84340500
1767445200000,3105.04000000,3106.47000000,3102.73000000,3106.47000000,522.81670000,1767445499999,1623344.37930600,9650,331.12250000,1028183.28013400
1767445500000,3106.47000000,3106.69000000,3102.44000000,3102.89000000,831.74290000,1767445799999,2582577.00304500,9075,375.34300000,1165529.22203100
1767445800000,3102.90000000,3102.90000000,3100.89000000,3101.07000000,131.25610000,1767446099999,407086.41729900,3722,73.61210000,228289.12659100
1767446100000,3101.07000000,3104.84000000,3101.07000000,3104.76000000,648.42160000,1767446399999,2012722.32279400,6720,466.98990000,1449558.50186100
1767446400000,3104.76000000,3107.50000000,3103.53000000,3106.68000000,684.69690000,1767446699999,2126278.08649000,5132,272.91790000,847684.91698700
1767446700000,3106.68000000,3106.69000000,3103.51000000,3103.82000000,251.88620000,1767446999999,782046.40922400,5208,141.36410000,438901.01028400
1767447000000,3103.82000000,3106.30000000,3103.62000000,3106.30000000,228.29840000,1767447299999,708721.57180200,4574,137.30730000,426261.04957000
1767447300000,3106.29000000,3107.99000000,3104.99000000,3107.03000000,250.48470000,1767447599999,778034.99850700,5683,129.82020000,403217.42219900
1767447600000,3107.03000000,3107.18000000,3103.39000000,3103.39000000,222.56750000,1767447899999,691153.66032600,3137,42.18570000,130999.35460100
1767447900000,3103.40000000,3103.87000000,3101.50000000,3103.56000000,157.57630000,1767448199999,488909.62208900,3151,102.64070000,318466.61695800
1767448200000,3103.56000000,3104.81000000,3103.56000000,3104.50000000,238.58000000,1767448499999,740573.63997700,2579,189.93590000,589588.79959900
1767448500000,3104.50000000,3104.50000000,3102.87000000,3103.03000000,194.02360000,1767448799999,602146.41646700,2527,87.17580000,270542.92085400
1767448800000,3103.03000000,3103.86000000,3102.46000000,3103.41000000,207.79530000,1767449099999,644846.47684200,5253,157.00040000,487216.75275500
1767449100000,3103.41000000,3103.42000000,3101.50000000,3103.41000000,442.03320000,1767449399999,1371369.33191000,4708,99.01230000,307176.69456700
1767449400000,3103.42000000,3106.56000000,3103.41000000,3106.56000000,323.00610000,1767449699999,1003064.77246300,3524,258.01840000,801231.24086600
1767449700000,3106.55000000,3106.56000000,3104.44000000,3104.45000000,240.17340000,1767449999999,745908.25181200,4666,98.46420000,305807.37750400
1767450000000,3104.44000000,3109.59000000,3104.44000000,3108.76000000,708.76950000,1767450299999,2202495.22148100,6046,570.77090000,1773690.79993900
1767450300000,3108.76000000,3114.61000000,3107.70000000,3110.46000000,1701.59790000,1767450599999,5293489.78695700,15117,1110.50690000,3454667.31323200
1767450600000,3110.47000000,3112.75000000,3107.91000000,3107.96000000,1132.83400000,1767450899999,3522826.26816800,17896,307.07150000,955232.84766800
1767450900000,3107.96000000,3111.32000000,3107.50000000,3111.31000000,398.51700000,1767451199999,1238963.41444400,8079,225.00540000,699559.00747100
1767451200000,3111.32000000,3112.34000000,3106.55000000,3106.55000000,702.05060000,1767451499999,2182959.94924900,8107,197.60840000,614455.93885100
1767451500000,3106.55000000,3108.50000000,3104.57000000,3104.96000000,708.21570000,1767451799999,2200199.94448000,6782,419.14290000,1302262.79462600
1767451800000,3104.96000000,3105.47000000,3102.48000000,3104.79000000,450.60000000,1767452099999,1398652.03754700,6396,134.70690000,418108.96585200
1767452100000,3104.79000000,3106.00000000,3103.19000000,3106.00000000,277.40090000,1767452399999,861092.11393000,4061,166.17650000,515849.76803600
1767452400000,3106.00000000,3106.00000000,3102.63000000,3102.63000000,134.51500000,1767452699999,417579.92772700,5878,71.87270000,223103.98009600
1767452700000,3102.63000000,3103.77000000,3101.19000000,3101.77000000,397.47170000,1767452999999,1233045.67775800,6080,142.78670000,442985.06670900
1767453000000,3101.78000000,3102.87000000,3100.59000000,3102.11000000,686.78930000,1767453299999,2130246.03006800,6142,312.70300000,969922.87284400
1767453300000,3102.10000000,3102.80000000,3100.66000000,3102.02000000,186.65980000,1767453599999,578990.79550700,4086,98.75200000,306299.83393400
1767453600000,3102.02000000,3106.50000000,3102.02000000,3103.70000000,431.27470000,1767453899999,1338659.33383500,6196,311.80160000,967653.66464800
1767453900000,3103.70000000,3106.42000000,3103.69000000,3104.98000000,156.66060000,1767454199999,486406.23362100,5986,88.62340000,275150.23780200
1767454200000,3104.98000000,3106.50000000,3104.97000000,3105.75000000,205.85880000,1767454499999,639365.45795400,5416,160.27780000,497791.32079400
1767454500000,3105.76000000,3107.50000000,3105.00000000,3107.15000000,280.07790000,1767454799999,869929.40860700,5297,210.22250000,652917.05911900
1767454800000,3107.14000000,3107.15000000,3104.30000000,3105.11000000,286.12130000,1767455099999,888464.41263200,6002,164.46770000,510683.94284600
1767455100000,3105.11000000,3106.56000000,3104.80000000,3106.13000000,228.08960000,1767455399999,708357.28413300,3299,125.89830000,390994.86996200
1767455400000,3106.13000000,3106.31000000,3105.55000000,3106.31000000,92.63280000,1767455699999,287710.15349800,2651,61.49910000,191007.39824000
1767455700000,3106.30000000,3106.31000000,3100.28000000,3101.31000000,875.52750000,1767455999999,2716958.90244100,6665,227.89640000,707153.34881600
1767456000000,3101.32000000,3103.60000000,3100.28000000,3103.59000000,218.48270000,1767456299999,677679.67515700,7952,94.80800000,294094.23117700
1767456300000,3103.60000000,3105.81000000,3101.40000000,3101.99000000,348.23020000,1767456599999,1080759.33082100,7452,141.01360000,437590.46127400
1767456600000,3102.00000000,3103.42000000,3101.99000000,3103.15000000,98.54360000,1767456899999,305770.92679300,2031,40.61390000,126017.48366300
1767456900000,3103.16000000,3105.49000000,3102.52000000,3105.49000000,216.83270000,1767457199999,672994.74305800,3353,111.46770000,345998.18799200
1767457200000,3105.50000000,3105.50000000,3098.33000000,3101.56000000,1003.27180000,1767457499999,3110969.57030100,11497,251.25390000,779386.84958100
1767457500000,3101.45000000,3103.95000000,3100.04000000,3103.41000000,263.12940000,1767457799999,816301.64566900,6622,119.53540000,370843.84328300
1767457800000,3103.42000000,3107.57000000,3103.33000000,3107.56000000,492.14770000,1767458099999,1528361.77374500,6776,401.87000000,1248015.09366200
1767458100000,3107.56000000,3110.50000000,3107.22000000,3109.57000000,547.01840000,1767458399999,1700692.82939400,8080,434.03440000,1349404.93072400
1767458400000,3109.57000000,3112.16000000,3108.70000000,3109.29000000,615.86040000,1767458699999,1915646.87292300,8061,347.91100000,1082260.37931200
1767458700000,3109.29000000,3111.08000000,3108.86000000,3110.30000000,256.29630000,1767458999999,797099.57501800,5976,120.70710000,375392.47655600
1767459000000,3110.30000000,3112.17000000,3109.65000000,3110.13000000,222.69350000,1767459299999,692805.08288900,3982,133.67680000,415874.43850400
1767459300000,3110.12000000,3110.12000000,3107.03000000,3107.03000000,180.38920000,1767459599999,560712.30525800,4195,85.14760000,264681.42113900
1767459600000,3107.04000000,3108.81000000,3107.03000000,3108.16000000,167.96550000,1767459899999,522037.50210400,4654,73.15330000,227341.67188100
1767459900000,3108.16000000,3108.16000000,3105.74000000,3105.90000000,318.39270000,1767460199999,989005.74902900,3897,50.02900000,155403.65898300
1767460200000,3105.89000000,3106.56000000,3105.62000000,3105.98000000,97.01940000,1767460499999,301349.98151400,1715,36.53420000,113474.32651500
1767460500000,3105.98000000,3107.14000000,3105.98000000,3106.56000000,139.71110000,1767460799999,434040.51261100,2207,49.65340000,154239.83204900
1767460800000,3106.56000000,3109.26000000,3106.55000000,3109.25000000,162.04340000,1767461099999,503561.89277300,2849,87.91580000,273178.21849000
1767461100000,3109.25000000,3109.25000000,3107.82000000,3107.85000000,365.85160000,1767461399999,1137352.93609800,1540,59.44700000,184760.62444800
1767461400000,3107.84000000,3109.28000000,3107.84000000,3109.28000000,146.36210000,1767461699999,454965.44346700,2198,124.16790000,385974.14997100
1767461700000,3109.28000000,3109.82000000,3109.27000000,3109.75000000,120.45020000,1767461999999,374547.20812000,1140,73.17380000,227532.70763000
1767462000000,3109.76000000,3110.42000000,3109.75000000,3110.26000000,369.98430000,1767462299999,1150784.44306300,1654,11.34640000,35289.32842000
1767462300000,3110.26000000,3110.27000000,3107.82000000,3108.49000000,418.81590000,1767462599999,1301760.61365100,2952,289.33320000,899235.46593500
1767462600000,3108.49000000,3108.50000000,3107.77000000,3108.17000000,136.14140000,1767462899999,423173.51885200,1768,25.52480000,79336.26050000
1767462900000,3108.17000000,3108.47000000,3108.16000000,3108.46000000,81.00760000,1767463199999,251788.52443200,771,27.81930000,86468.77915400
1767463200000,3108.47000000,3109.07000000,3106.08000000,3107.17000000,348.24160000,1767463499999,1082204.91702900,3658,144.47730000,448933.68316200
1767463500000,3107.17000000,3107.50000000,3106.00000000,3106.32000000,151.34990000,1767463799999,470157.19950900,2120,23.90420000,74251.21344300
1767463800000,3106.31000000,3107.16000000,3105.08000000,3107.01000000,297.07430000,1767464099999,922755.33873700,2959,143.48820000,445639.71276200
1767464100000,3107.00000000,3109.74000000,3106.22000000,3109.29000000,170.32540000,1767464399999,529414.13137200,3566,106.62280000,331388.13363500
1767464400000,3109.30000000,3118.55000000,3109.29000000,3117.36000000,1369.10070000,1767464699999,4262618.54275500,9759,1116.67690000,3476776.04757700
1767464700000,3117.36000000,3118.55000000,3112.87000000,3116.14000000,724.66550000,1767464999999,2257992.80293700,9298,328.70310000,1024225.11082100
1767465000000,3116.14000000,3116.50000000,3114.86000000,3115.08000000,242.39020000,1767465299999,755208.95670400,4218,94.00100000,292885.84349400
1767465300000,3115.09000000,3115.65000000,3113.05000000,3113.82000000,232.56920000,1767465599999,724300.70762200,3227,75.72310000,235856.64604000
1767465600000,3113.82000000,3114.72000000,3113.01000000,3114.72000000,173.13480000,1767465899999,539118.81557200,3362,99.37320000,309430.25263100
1767465900000,3114.71000000,3115.65000000,3113.90000000,3113.90000000,190.53440000,1767466199999,593548.27613700,2471,110.86750000,345380.13669900
1767466200000,3113.91000000,3114.40000000,3113.10000000,3113.89000000,279.44090000,1767466499999,870092.68622200,2034,57.29060000,178382.15014400
1767466500000,3113.89000000,3116.46000000,3113.89000000,3116.46000000,194.65750000,1767466799999,606469.44540500,2119,183.31000000,571117.78579400
1767466800000,3116.46000000,3116.46000000,3114.01000000,3114.71000000,289.83500000,1767467099999,902997.35434900,3236,92.42060000,287889.88436200
1767467100000,3114.70000000,3114.70000000,3111.89000000,3111.89000000,115.43200000,1767467399999,359326.39252300,2730,26.71280000,83163.33047700
1767467400000,3111.90000000,3112.09000000,3110.66000000,3111.56000000,240.21440000,1767467699999,747409.23759900,1983,108.45810000,337444.42957100
1767467700000,3111.56000000,3112.53000000,3110.50000000,3110.51000000,196.73150000,1767467999999,612081.07511700,2484,39.80400000,123839.92385200
1767468000000,3110.51000000,3112.48000000,3110.50000000,3112.02000000,252.48080000,1767468299999,785577.50311300,2225,187.05490000,581986.68071400
1767468300000,3112.03000000,3113.08000000,3111.50000000,3112.93000000,85.72210000,1767468599999,266802.21174200,1472,70.62160000,219804.70024800
1767468600000,3112.92000000,3113.02000000,3111.57000000,3112.81000000,143.59820000,1767468899999,446963.55672700,2359,111.88840000,348262.36175900
1767468900000,3112.80000000,3115.04000000,3111.57000000,3114.19000000,511.39200000,1767469199999,1592215.84277000,2527,434.60200000,1353123.07532500
1767469200000,3114.19000000,3114.70000000,3113.61000000,3114.18000000,229.01970000,1767469499999,713198.53163100,1479,185.30100000,577044.23013800
1767469500000,3114.18000000,3114.99000000,3112.94000000,3112.95000000,302.92540000,1767469799999,943257.34819600,2318,150.01800000,467169.37028200
1767469800000,3112.95000000,3113.34000000,3112.32000000,3112.65000000,111.57180000,1767470099999,347317.63004800,1259,54.12050000,168468.83083400
1767470100000,3112.64000000,3113.13000000,3112.39000000,3113.13000000,119.24140000,1767470399999,371134.98286900,805,72.33520000,225142.17772400
1767470400000,3113.13000000,3114.02000000,3109.04000000,3110.63000000,461.36640000,1767470699999,1435345.81284900,4073,150.69430000,468808.95134600
1767470700000,3110.63000000,3110.63000000,3107.54000000,3107.88000000,240.72310000,1767470999999,748358.81624000,5222,107.97430000,335679.45056700
1767471000000,3107.88000000,3108.50000000,3107.49000000,3108.29000000,170.52660000,1767471299999,529958.76570100,1976,56.81980000,176582.93081300
1767471300000,3108.28000000,3109.82000000,3108.28000000,3108.58000000,200.52360000,1767471599999,623471.30675800,2560,53.19260000,165368.62481600
1767471600000,3108.57000000,3109.83000000,3108.34000000,3109.83000000,108.34720000,1767471899999,336836.31240000,1665,64.42400000,200288.67366900
1767471900000,3109.83000000,3110.67000000,3109.82000000,3110.45000000,72.43210000,1767472199999,225273.81228700,1355,55.07750000,171296.73031100
1767472200000,3110.45000000,3112.89000000,3110.45000000,3112.88000000,231.16830000,1767472499999,719397.48113500,2754,194.82430000,606292.77237300
1767472500000,3112.89000000,3116.33000000,3112.88000000,3114.69000000,341.95100000,1767472799999,1065107.72746700,5592,279.65090000,871056.62365600
1767472800000,3114.69000000,3115.46000000,3113.92000000,3115.40000000,105.62190000,1767473099999,328989.85238500,2793,54.62020000,170121.37353600
1767473100000,3115.39000000,3116.89000000,3115.39000000,3116.65000000,247.57210000,1767473399999,771482.34353400,3301,208.40750000,649432.88356000
1767473400000,3116.64000000,3116.89000000,3115.21000000,3115.22000000,146.80750000,1767473699999,457491.10646700,3772,65.43030000,203883.49214700
1767473700000,3115.21000000,3116.02000000,3114.62000000,3115.65000000,135.85990000,1767473999999,423226.27800500,2291,93.69810000,291889.41414500
1767474000000,3115.65000000,3115.65000000,3113.04000000,3114.18000000,91.90070000,1767474299999,286226.84168900,2454,33.62850000,104725.12381500
1767474300000,3114.19000000,3115.87000000,3113.50000000,3114.78000000,163.20470000,1767474599999,508346.86440400,2699,104.28740000,324835.27801400
1767474600000,3114.77000000,3114.90000000,3113.71000000,3114.78000000,117.80730000,1767474899999,366883.41010000,1885,44.03750000,137146.15088700
1767474900000,3114.78000000,3119.08000000,3114.77000000,3117.79000000,1260.48150000,1767475199999,3929928.49983600,3810,1174.88790000,3663045.88199400
1767475200000,3117.80000000,3123.92000000,3117.80000000,3121.06000000,795.03410000,1767475499999,2481487.07070900,8619,466.59500000,1456297.20714500
1767475500000,3121.07000000,3121.78000000,3119.21000000,3121.03000000,246.60780000,1767475799999,769601.88181800,4230,99.22220000,309620.76800700
1767475800000,3121.02000000,3129.22000000,3120.24000000,3121.44000000,1674.59450000,1767476099999,5233924.99821100,20959,928.98430000,2904221.79436400
1767476100000,3121.43000000,3124.14000000,3121.34000000,3123.20000000,389.15970000,1767476399999,1215321.95961800,7425,153.72350000,480046.50035200
1767476400000,3123.21000000,3123.80000000,3121.06000000,3121.87000000,481.52770000,1767476699999,1503521.65347600,6220,179.14320000,559260.69462600
1767476700000,3121.86000000,3121.98000000,3119.86000000,3119.87000000,265.83780000,1767476999999,829639.22537800,6123,74.58670000,232783.25510800
1767477000000,3119.86000000,3120.23000000,3119.13000000,3119.29000000,184.80140000,1767477299999,576514.42973200,3403,58.30500000,181888.43984200
1767477300000,3119.30000000,3120.94000000,3118.88000000,3120.87000000,169.40130000,1767477599999,528498.50771400,2689,53.27360000,166217.57070500
1767477600000,3120.87000000,3120.88000000,3118.95000000,3118.95000000,120.01290000,1767477899999,374426.12497200,2960,53.84720000,167992.61424100
1767477900000,3118.95000000,3119.23000000,3117.33000000,3118.72000000,206.26980000,1767478199999,643180.45563100,4024,59.90320000,186779.70487400
1767478200000,3118.72000000,3119.16000000,3113.92000000,3113.93000000,522.86220000,1767478499999,1629816.63375700,4185,211.26410000,658660.65803600
1767478500000,3113.93000000,3121.24000000,3113.93000000,3119.54000000,378.24230000,1767478799999,1179717.80614800,6990,301.85370000,941408.20243000
1767478800000,3119.54000000,3121.35000000,3119.54000000,3121.34000000,143.39310000,1767479099999,447402.78105100,1750,108.39240000,338187.56564700
1767479100000,3121.35000000,3123.37000000,3120.08000000,3120.08000000,309.53280000,1767479399999,966379.65408300,3861,136.79590000,427067.62232200
1767479400000,3120.08000000,3121.93000000,3119.72000000,3120.65000000,130.36220000,1767479699999,406838.13280700,3122,64.34800000,200803.83708600
1767479700000,3120.65000000,3126.20000000,3120.18000000,3122.01000000,337.08630000,1767479999999,1052771.10934000,8633,198.48150000,619875.06805700
1767480000000,3122.00000000,3123.72000000,3121.45000000,3122.31000000,209.22800000,1767480299999,653320.28092100,4041,97.90580000,305683.41862200
1767480300000,3122.32000000,3123.48000000,3120.63000000,3120.63000000,180.01760000,1767480599999,562064.57407100,3318,54.14170000,169042.17755800
1767480600000,3120.63000000,3121.33000000,3119.51000000,3119.52000000,198.10790000,1767480899999,618194.77740000,3157,73.97090000,230808.65414200
1767480900000,3119.51000000,3123.68000000,3119.51000000,3122.78000000,276.71240000,1767481199999,863707.61057400,3995,167.93940000,524127.01610500
1767481200000,3122.78000000,3124.50000000,3122.78000000,3123.64000000,205.14010000,1767481499999,640794.03750000,4996,108.50190000,338909.01358100
1767481500000,3123.65000000,3126.07000000,3121.39000000,3121.39000000,323.63520000,1767481799999,1010968.70864700,8386,120.43750000,376283.81280400
1767481800000,3121.40000000,3123.41000000,3120.89000000,3123.40000000,106.11320000,1767482099999,331271.98563700,4203,66.96330000,209058.93613100
1767482100000,3123.41000000,3128.43000000,3123.39000000,3126.68000000,361.73590000,1767482399999,1130874.46120100,7332,169.22880000,528933.69179400
1767482400000,3126.67000000,3128.89000000,3126.58000000,3126.59000000,413.02790000,1767482699999,1291813.86521600,5596,208.49990000,652108.73717500
1767482700000,3126.59000000,3131.00000000,3126.18000000,3130.43000000,615.08940000,1767482999999,1924274.95130000,6046,450.21860000,1408515.70825300
1767483000000,3130.43000000,3131.00000000,3127.10000000,3127.55000000,358.12560000,1767483299999,1120608.82130400,6862,177.59280000,555668.83160700
1767483300000,3127.55000000,3128.46000000,3125.86000000,3126.15000000,453.54010000,1767483599999,1418300.19862200,5628,116.02100000,362816.84096200
1767483600000,3126.16000000,3127.35000000,3125.87000000,3126.38000000,182.26450000,1767483899999,569854.66769300,3572,53.68300000,167837.95037300
1767483900000,3126.37000000,3126.38000000,3125.27000000,3126.00000000,121.01070000,1767484199999,378262.19838900,2850,38.77620000,121202.86840300
1767484200000,3126.00000000,3127.88000000,3125.09000000,3126.86000000,450.13710000,1767484499999,1407282.14239400,3691,315.50980000,986376.62526100
1767484500000,3126.85000000,3127.77000000,3126.85000000,3127.11000000,269.54680000,1767484799999,842911.24096400,2130,100.50100000,314277.03309600
1767484800000,3127.11000000,3135.95000000,3126.35000000,3133.91000000,967.33720000,1767485099999,3028805.00158500,15895,678.86330000,2125685.98883200
1767485100000,3133.91000000,3159.00000000,3133.36000000,3144.89000000,11644.17020000,1767485399999,36631385.38869300,71610,8383.46950000,26367726.22941000
1767485400000,3144.89000000,3152.34000000,3144.75000000,3147.97000000,1619.14890000,1767485699999,5098675.76282100,35169,912.61150000,2873594.05190200
1767485700000,3147.98000000,3150.27000000,3139.27000000,3141.39000000,1281.34300000,1767485999999,4029452.98634600,30860,556.64790000,1751016.40623100
